Time [s],Pin4,Pin5,OtherStrobeMaybe_n,TRESETn,StrobeMaybe
5.212320960,0,0,0,1,0
5.212321080,0,1,0,1,0
5.212321200,1,0,0,1,0
5.212321340,1,1,0,1,0
5.212321460,1,0,0,1,0
5.212321580,1,1,0,1,0
5.212321720,0,0,0,1,0
5.212321840,0,1,0,1,0
5.212321960,1,0,0,1,0
5.212322080,1,1,0,1,0
5.212322220,1,0,0,1,0
5.212325180,1,0,0,1,1
5.212326860,1,0,0,1,0
5.212326900,1,0,1,1,0
5.212327000,0,0,1,1,0
5.212327120,0,1,1,1,0
5.212327260,0,0,1,1,0
5.212327380,0,1,1,1,0
5.212327500,0,0,1,1,0
5.212327620,0,1,1,1,0
5.212327760,0,0,1,1,0
5.212327880,0,1,1,1,0
5.212328000,0,0,1,1,0
5.212328140,0,1,1,1,0
5.212328260,0,0,1,1,0
5.212328380,0,1,1,1,0
5.212328500,1,0,1,1,0
5.212328640,1,1,1,1,0
5.212328760,0,0,1,1,0
5.212328880,0,1,1,1,0
5.212329000,0,0,1,1,0
5.212331980,0,0,1,1,1
5.212332060,0,0,0,1,1
5.212338320,0,0,0,1,0
5.212338580,0,1,0,1,0
5.212338720,0,0,0,1,0
5.212338840,0,1,0,1,0
5.212338960,0,0,0,1,0
5.212339080,0,1,0,1,0
5.212339220,1,0,0,1,0
5.212339340,1,1,0,1,0
5.212339460,1,0,0,1,0
5.212339480,0,0,0,1,0
5.212339600,0,1,0,1,0
5.212339720,0,0,0,1,0
5.212339840,0,1,0,1,0
5.212339960,0,0,0,1,0
5.212340100,0,1,0,1,0
5.212340220,1,0,0,1,0
5.212340340,1,1,0,1,0
5.212340460,1,0,0,1,0
5.212343440,1,0,0,1,1
5.212344100,1,0,0,1,0
5.212344260,0,0,0,1,0
5.212344380,0,1,0,1,0
5.212344500,0,0,0,1,0
5.212344640,0,1,0,1,0
5.212344760,0,0,0,1,0
5.212344880,0,1,0,1,0
5.212345000,0,0,0,1,0
5.212345140,0,1,0,1,0
5.212345260,0,0,0,1,0
5.212345380,0,1,0,1,0
5.212345520,0,0,0,1,0
5.212345640,0,1,0,1,0
5.212345760,0,0,0,1,0
5.212345880,0,1,0,1,0
5.212346020,1,0,0,1,0
5.212346140,1,1,0,1,0
5.212346260,1,0,0,1,0
5.212349240,1,0,0,1,1
5.212350460,1,0,0,1,0
5.212350740,1,1,0,1,0
5.212350860,1,0,0,1,0
5.212350980,1,1,0,1,0
5.212351120,0,0,0,1,0
5.212351240,0,1,0,1,0
5.212351360,0,0,0,1,0
5.212351500,0,1,0,1,0
5.212351620,1,0,0,1,0
5.212351740,1,1,0,1,0
5.212351860,1,0,0,1,0
5.212352000,1,1,0,1,0
5.212352120,1,0,0,1,0
5.212352240,1,1,0,1,0
5.212352380,0,0,0,1,0
5.212352500,0,1,0,1,0
5.212352620,0,0,0,1,0
5.212355600,0,0,0,1,1
5.212357420,0,0,0,1,0
5.212357460,0,0,1,1,0
5.212357680,0,1,1,1,0
5.212357820,0,0,1,1,0
5.212357940,0,1,1,1,0
5.212358060,1,0,1,1,0
5.212358180,1,1,1,1,0
5.212358320,0,0,1,1,0
5.212358440,0,1,1,1,0
5.212358560,0,0,1,1,0
5.212358700,0,1,1,1,0
5.212358820,0,0,1,1,0
5.212358940,0,1,1,1,0
5.212359060,0,0,1,1,0
5.212359200,0,1,1,1,0
5.212359320,1,0,1,1,0
5.212359440,1,1,1,1,0
5.212359580,1,0,1,1,0
5.212362540,1,0,1,1,1
5.212362620,1,0,0,1,1
5.212368220,1,0,0,1,0
5.212368380,0,0,0,1,0
5.212368500,0,1,0,1,0
5.212368620,0,0,0,1,0
5.212368740,0,1,0,1,0
5.212368880,0,0,0,1,0
5.212369000,0,1,0,1,0
5.212369120,1,0,0,1,0
5.212369260,1,1,0,1,0
5.212369380,0,0,0,1,0
5.212369500,0,1,0,1,0
5.212369640,0,0,0,1,0
5.212369760,0,1,0,1,0
5.212369880,0,0,0,1,0
5.212370000,0,1,0,1,0
5.212370140,1,0,0,1,0
5.212370260,1,1,0,1,0
5.212370380,1,0,0,1,0
5.212373360,1,0,0,1,1
5.212374020,1,0,0,1,0
5.212374180,0,0,0,1,0
5.212374300,0,1,0,1,0
5.212374420,0,0,0,1,0
5.212374540,0,1,0,1,0
5.212374680,0,0,0,1,0
5.212374800,0,1,0,1,0
5.212374920,0,0,0,1,0
5.212375040,0,1,0,1,0
5.212375180,0,0,0,1,0
5.212375300,0,1,0,1,0
5.212375420,0,0,0,1,0
5.212375540,0,1,0,1,0
5.212375680,0,0,0,1,0
5.212375800,0,1,0,1,0
5.212375920,1,0,0,1,0
5.212376060,1,1,0,1,0
5.212376180,1,0,0,1,0
5.212379160,1,0,0,1,1
5.212380380,1,0,0,1,0
5.212380660,1,1,0,1,0
5.212380780,1,0,0,1,0
5.212380900,1,1,0,1,0
5.212381040,0,0,0,1,0
5.212381160,0,1,0,1,0
5.212381280,0,0,0,1,0
5.212381400,0,1,0,1,0
5.212381540,1,0,0,1,0
5.212381660,1,1,0,1,0
5.212381780,1,0,0,1,0
5.212381920,1,1,0,1,0
5.212382040,0,0,0,1,0
5.212382160,0,1,0,1,0
5.212382280,1,0,0,1,0
5.212382420,1,1,0,1,0
5.212382540,1,0,0,1,0
5.212385520,1,0,0,1,1
5.212387340,1,0,0,1,0
5.212387400,1,0,1,1,0
5.212387500,0,0,1,1,0
5.212387620,0,1,1,1,0
5.212387740,0,0,1,1,0
5.212387860,0,1,1,1,0
5.212388000,0,0,1,1,0
5.212388120,0,1,1,1,0
5.212388240,0,0,1,1,0
5.212388360,0,1,1,1,0
5.212388500,0,0,1,1,0
5.212388620,0,1,1,1,0
5.212388740,0,0,1,1,0
5.212388860,0,1,1,1,0
5.212389000,1,0,1,1,0
5.212389120,1,1,1,1,0
5.212389240,0,0,1,1,0
5.212389360,0,1,1,1,0
5.212389500,0,0,1,1,0
5.212392480,0,0,1,1,1
5.212392540,0,0,0,1,1
5.212399080,0,0,0,1,0
5.212399360,0,1,0,1,0
5.212399480,0,0,0,1,0
5.212399600,0,1,0,1,0
5.212399740,0,0,0,1,0
5.212399860,0,1,0,1,0
5.212399980,1,0,0,1,0
5.212400120,1,1,0,1,0
5.212400240,0,0,0,1,0
5.212400360,0,1,0,1,0
5.212400480,0,0,0,1,0
5.212400620,0,1,0,1,0
5.212400740,0,0,0,1,0
5.212400860,0,1,0,1,0
5.212401000,1,0,0,1,0
5.212401120,1,1,0,1,0
5.212401240,1,0,0,1,0
5.212404220,1,0,0,1,1
5.212404880,1,0,0,1,0
5.212405040,0,0,0,1,0
5.212405160,0,1,0,1,0
5.212405280,0,0,0,1,0
5.212405400,0,1,0,1,0
5.212405540,0,0,0,1,0
5.212405660,0,1,0,1,0
5.212405780,0,0,0,1,0
5.212405900,0,1,0,1,0
5.212406040,0,0,0,1,0
5.212406160,0,1,0,1,0
5.212406280,0,0,0,1,0
5.212406400,0,1,0,1,0
5.212406540,0,0,0,1,0
5.212406660,0,1,0,1,0
5.212406780,1,0,0,1,0
5.212406900,1,1,0,1,0
5.212407040,1,0,0,1,0
5.212410020,1,0,0,1,1
5.212411240,1,0,0,1,0
5.212411520,1,1,0,1,0
5.212411640,1,0,0,1,0
5.212411760,1,1,0,1,0
5.212411900,0,0,0,1,0
5.212412020,0,1,0,1,0
5.212412140,0,0,0,1,0
5.212412260,0,1,0,1,0
5.212412400,1,0,0,1,0
5.212412520,1,1,0,1,0
5.212412640,1,0,0,1,0
5.212412760,1,1,0,1,0
5.212412900,1,0,0,1,0
5.212413020,1,1,0,1,0
5.212413140,0,0,0,1,0
5.212413260,0,1,0,1,0
5.212413400,0,0,0,1,0
5.212416380,0,0,0,1,1
5.212418200,0,0,0,1,0
5.212418260,0,0,1,1,0
5.212418480,0,1,1,1,0
5.212418600,0,0,1,1,0
5.212418720,0,1,1,1,0
5.212418840,1,1,1,1,0
5.212418860,1,0,1,1,0
5.212418980,1,1,1,1,0
5.212419100,0,0,1,1,0
5.212419220,0,1,1,1,0
5.212419360,0,0,1,1,0
5.212419480,0,1,1,1,0
5.212419600,0,0,1,1,0
5.212419720,0,1,1,1,0
5.212419860,0,0,1,1,0
5.212419980,0,1,1,1,0
5.212420100,1,0,1,1,0
5.212420220,1,1,1,1,0
5.212420360,1,0,1,1,0
5.212423320,1,0,1,1,1
5.212423400,1,0,0,1,1
5.212430480,1,0,0,1,0
5.212430640,0,0,0,1,0
5.212430760,0,1,0,1,0
5.212430880,0,0,0,1,0
5.212431000,0,1,0,1,0
5.212431140,0,0,0,1,0
5.212431260,0,1,0,1,0
5.212431380,1,0,0,1,0
5.212431500,1,1,0,1,0
5.212431640,0,0,0,1,0
5.212431760,0,1,0,1,0
5.212431880,0,0,0,1,0
5.212432000,0,1,0,1,0
5.212432140,0,0,0,1,0
5.212432260,0,1,0,1,0
5.212432380,1,0,0,1,0
5.212432520,1,1,0,1,0
5.212432640,1,0,0,1,0
5.212435620,1,0,0,1,1
5.212436280,1,0,0,1,0
5.212436440,0,0,0,1,0
5.212436560,0,1,0,1,0
5.212436680,0,0,0,1,0
5.212436800,0,1,0,1,0
5.212436940,0,0,0,1,0
5.212437060,0,1,0,1,0
5.212437180,0,0,0,1,0
5.212437300,0,1,0,1,0
5.212437440,0,0,0,1,0
5.212437560,0,1,0,1,0
5.212437680,0,0,0,1,0
5.212437800,0,1,0,1,0
5.212437940,0,0,0,1,0
5.212438060,0,1,0,1,0
5.212438180,1,0,0,1,0
5.212438300,1,1,0,1,0
5.212438440,1,0,0,1,0
5.212441400,1,0,0,1,1
5.212442640,1,0,0,1,0
5.212442920,1,1,0,1,0
5.212443040,1,0,0,1,0
5.212443160,1,1,0,1,0
5.212443280,1,0,0,1,0
5.212443300,0,0,0,1,0
5.212443420,0,1,0,1,0
5.212443540,0,0,0,1,0
5.212443660,0,1,0,1,0
5.212443800,1,0,0,1,0
5.212443920,1,1,0,1,0
5.212444040,1,0,0,1,0
5.212444160,1,1,0,1,0
5.212444300,1,0,0,1,0
5.212444420,1,1,0,1,0
5.212444540,0,0,0,1,0
5.212444660,0,1,0,1,0
5.212444800,0,0,0,1,0
5.212447760,0,0,0,1,1
5.212449580,0,0,0,1,0
5.212449640,0,0,1,1,0
5.212449860,0,1,1,1,0
5.212450000,0,0,1,1,0
5.212450120,0,1,1,1,0
5.212450240,1,0,1,1,0
5.212450360,1,1,1,1,0
5.212450500,0,0,1,1,0
5.212450620,0,1,1,1,0
5.212450740,0,0,1,1,0
5.212450860,0,1,1,1,0
5.212451000,0,0,1,1,0
5.212451120,0,1,1,1,0
5.212451240,0,0,1,1,0
5.212451360,0,1,1,1,0
5.212451500,1,0,1,1,0
5.212451620,1,1,1,1,0
5.212451740,1,0,1,1,0
5.212454720,1,0,1,1,1
5.212454780,1,0,0,1,1
5.212460400,1,0,0,1,0
5.212460560,0,0,0,1,0
5.212460660,0,1,0,1,0
5.212460800,0,0,0,1,0
5.212460920,0,1,0,1,0
5.212461040,0,0,0,1,0
5.212461160,0,1,0,1,0
5.212461300,1,0,0,1,0
5.212461420,1,1,0,1,0
5.212461540,1,0,0,1,0
5.212461560,0,0,0,1,0
5.212461680,0,1,0,1,0
5.212461800,0,0,0,1,0
5.212461920,0,1,0,1,0
5.212462060,0,0,0,1,0
5.212462180,0,1,0,1,0
5.212462300,1,0,0,1,0
5.212462420,1,1,0,1,0
5.212462560,1,0,0,1,0
5.212465520,1,0,0,1,1
5.212466180,1,0,0,1,0
5.212466340,0,0,0,1,0
5.212466460,0,1,0,1,0
5.212466600,0,0,0,1,0
5.212466720,0,1,0,1,0
5.212466840,0,0,0,1,0
5.212466960,0,1,0,1,0
5.212467100,0,0,0,1,0
5.212467220,0,1,0,1,0
5.212467340,0,0,0,1,0
5.212467460,0,1,0,1,0
5.212467600,0,0,0,1,0
5.212467720,0,1,0,1,0
5.212467840,0,0,0,1,0
5.212467960,0,1,0,1,0
5.212468100,1,0,0,1,0
5.212468220,1,1,0,1,0
5.212468340,1,0,0,1,0
5.212471320,1,0,0,1,1
5.212472540,1,0,0,1,0
5.212472820,1,1,0,1,0
5.212472940,1,0,0,1,0
5.212473060,1,1,0,1,0
5.212473200,0,0,0,1,0
5.212473320,0,1,0,1,0
5.212473440,0,0,0,1,0
5.212473560,0,1,0,1,0
5.212473700,1,0,0,1,0
5.212473820,1,1,0,1,0
5.212473940,1,0,0,1,0
5.212474060,1,1,0,1,0
5.212474200,1,0,0,1,0
5.212474320,1,1,0,1,0
5.212474440,1,0,0,1,0
5.212474460,0,0,0,1,0
5.212474580,0,1,0,1,0
5.212474700,0,0,0,1,0
5.212477680,0,0,0,1,1
5.212479500,0,0,0,1,0
5.212479560,0,0,1,1,0
5.212479760,0,1,1,1,0
5.212479900,0,0,1,1,0
5.212480020,0,1,1,1,0
5.212480140,1,0,1,1,0
5.212480260,1,1,1,1,0
5.212480400,0,0,1,1,0
5.212480520,0,1,1,1,0
5.212480640,0,0,1,1,0
5.212480780,0,1,1,1,0
5.212480900,0,0,1,1,0
5.212481020,0,1,1,1,0
5.212481140,0,0,1,1,0
5.212481280,0,1,1,1,0
5.212481400,1,0,1,1,0
5.212481520,1,1,1,1,0
5.212481660,1,0,1,1,0
5.212484620,1,0,1,1,1
5.212484700,1,0,0,1,1
5.212491240,1,0,0,1,0
5.212491400,0,0,0,1,0
5.212491520,0,1,0,1,0
5.212491640,0,0,0,1,0
5.212491760,0,1,0,1,0
5.212491900,0,0,0,1,0
5.212492020,0,1,0,1,0
5.212492140,1,0,0,1,0
5.212492260,1,1,0,1,0
5.212492400,0,0,0,1,0
5.212492520,0,1,0,1,0
5.212492640,0,0,0,1,0
5.212492760,0,1,0,1,0
5.212492900,0,0,0,1,0
5.212493020,0,1,0,1,0
5.212493140,1,0,0,1,0
5.212493260,1,1,0,1,0
5.212493400,1,0,0,1,0
5.212496380,1,0,0,1,1
5.212497040,1,0,0,1,0
5.212497180,0,0,0,1,0
5.212497300,0,1,0,1,0
5.212497440,0,0,0,1,0
5.212497560,0,1,0,1,0
5.212497680,0,0,0,1,0
5.212497800,0,1,0,1,0
5.212497940,0,0,0,1,0
5.212498060,0,1,0,1,0
5.212498180,0,0,0,1,0
5.212498320,0,1,0,1,0
5.212498440,0,0,0,1,0
5.212498560,0,1,0,1,0
5.212498680,0,0,0,1,0
5.212498820,0,1,0,1,0
5.212498940,1,0,0,1,0
5.212499060,1,1,0,1,0
5.212499180,1,0,0,1,0
5.212502160,1,0,0,1,1
5.212503400,1,0,0,1,0
5.212503660,1,1,0,1,0
5.212503800,1,0,0,1,0
5.212503920,1,1,0,1,0
5.212504040,0,0,0,1,0
5.212504160,0,1,0,1,0
5.212504300,0,0,0,1,0
5.212504420,0,1,0,1,0
5.212504540,1,0,0,1,0
5.212504660,1,1,0,1,0
5.212504800,1,0,0,1,0
5.212504920,1,1,0,1,0
5.212505040,1,0,0,1,0
5.212505160,1,1,0,1,0
5.212505300,1,0,0,1,0
5.212505420,1,1,0,1,0
5.212505540,1,0,0,1,0
5.212508520,1,0,0,1,1
5.212510340,1,0,0,1,0
5.212510400,1,0,1,1,0
5.212510500,0,0,1,1,0
5.212510620,0,1,1,1,0
5.212510740,0,0,1,1,0
5.212510860,0,1,1,1,0
5.212511000,0,0,1,1,0
5.212511120,0,1,1,1,0
5.212511240,0,0,1,1,0
5.212511360,0,1,1,1,0
5.212511500,0,0,1,1,0
5.212511620,0,1,1,1,0
5.212511740,1,0,1,1,0
5.212511860,1,1,1,1,0
5.212512000,0,0,1,1,0
5.212512120,0,1,1,1,0
5.212512240,0,0,1,1,0
5.212512380,0,1,1,1,0
5.212512500,0,0,1,1,0
5.212515480,0,0,1,1,1
5.212515540,0,0,0,1,1
5.212521300,0,0,0,1,0
5.212521580,0,1,0,1,0
5.212521700,0,0,0,1,0
5.212521820,0,1,0,1,0
5.212521960,0,0,0,1,0
5.212522080,0,1,0,1,0
5.212522200,1,0,0,1,0
5.212522320,1,1,0,1,0
5.212522460,0,0,0,1,0
5.212522580,0,1,0,1,0
5.212522700,0,0,0,1,0
5.212522820,0,1,0,1,0
5.212522960,0,0,0,1,0
5.212523080,0,1,0,1,0
5.212523200,1,0,0,1,0
5.212523340,1,1,0,1,0
5.212523460,1,0,0,1,0
5.212526440,1,0,0,1,1
5.212527100,1,0,0,1,0
5.212527260,0,0,0,1,0
5.212527360,0,1,0,1,0
5.212527500,0,0,0,1,0
5.212527620,0,1,0,1,0
5.212527740,0,0,0,1,0
5.212527860,0,1,0,1,0
5.212528000,0,0,0,1,0
5.212528120,0,1,0,1,0
5.212528240,0,0,0,1,0
5.212528380,0,1,0,1,0
5.212528500,0,0,0,1,0
5.212528620,0,1,0,1,0
5.212528760,0,0,0,1,0
5.212528880,0,1,0,1,0
5.212529000,1,0,0,1,0
5.212529120,1,1,0,1,0
5.212529260,1,0,0,1,0
5.212532220,1,0,0,1,1
5.212533460,1,0,0,1,0
5.212533720,1,1,0,1,0
5.212533860,1,0,0,1,0
5.212533980,1,1,0,1,0
5.212534100,1,0,0,1,0
5.212534120,0,0,0,1,0
5.212534240,0,1,0,1,0
5.212534360,0,0,0,1,0
5.212534480,0,1,0,1,0
5.212534600,1,0,0,1,0
5.212534740,1,1,0,1,0
5.212534860,1,0,0,1,0
5.212534980,1,1,0,1,0
5.212535120,1,0,0,1,0
5.212535240,1,1,0,1,0
5.212535360,0,0,0,1,0
5.212535480,0,1,0,1,0
5.212535620,0,0,0,1,0
5.212538580,0,0,0,1,1
5.212540260,0,0,0,1,0
5.212540320,0,0,1,1,0
5.212540520,0,1,1,1,0
5.212540660,0,0,1,1,0
5.212540780,0,1,1,1,0
5.212540900,1,0,1,1,0
5.212541020,1,1,1,1,0
5.212541160,0,0,1,1,0
5.212541280,0,1,1,1,0
5.212541400,0,0,1,1,0
5.212541540,0,1,1,1,0
5.212541660,0,0,1,1,0
5.212541780,0,1,1,1,0
5.212541900,0,0,1,1,0
5.212542040,0,1,1,1,0
5.212542160,1,0,1,1,0
5.212542280,1,1,1,1,0
5.212542420,1,0,1,1,0
5.212581680,1,0,1,1,1
5.212581740,1,0,0,1,1
5.212587820,1,0,0,1,0
5.212587980,0,0,0,1,0
5.212588100,0,1,0,1,0
5.212588220,0,0,0,1,0
5.212588340,0,1,0,1,0
5.212588480,0,0,0,1,0
5.212588600,0,1,0,1,0
5.212588720,1,0,0,1,0
5.212588840,1,1,0,1,0
5.212588980,0,0,0,1,0
5.212589100,0,1,0,1,0
5.212589220,0,0,0,1,0
5.212589340,0,1,0,1,0
5.212589480,0,0,0,1,0
5.212589600,0,1,0,1,0
5.212589720,1,0,0,1,0
5.212589840,1,1,0,1,0
5.212589980,1,0,0,1,0
5.212592960,1,0,0,1,1
5.212593620,1,0,0,1,0
5.212593780,0,0,0,1,0
5.212593900,0,1,0,1,0
5.212594020,0,0,0,1,0
5.212594140,0,1,0,1,0
5.212594280,0,0,0,1,0
5.212594400,0,1,0,1,0
5.212594520,0,0,0,1,0
5.212594640,0,1,0,1,0
5.212594780,0,0,0,1,0
5.212594900,0,1,0,1,0
5.212595020,0,0,0,1,0
5.212595140,0,1,0,1,0
5.212595280,0,0,0,1,0
5.212595400,0,1,0,1,0
5.212595520,1,0,0,1,0
5.212595640,1,1,0,1,0
5.212595780,1,0,0,1,0
5.212598740,1,0,0,1,1
5.212599980,1,0,0,1,0
5.212600240,1,1,0,1,0
5.212600380,1,0,0,1,0
5.212600500,1,1,0,1,0
5.212600620,1,0,0,1,0
5.212600640,0,0,0,1,0
5.212600740,0,1,0,1,0
5.212600880,0,0,0,1,0
5.212601000,0,1,0,1,0
5.212601120,1,0,0,1,0
5.212601260,1,1,0,1,0
5.212601380,1,0,0,1,0
5.212601500,1,1,0,1,0
5.212601620,1,0,0,1,0
5.212601760,1,1,0,1,0
5.212601880,1,0,0,1,0
5.212602000,1,1,0,1,0
5.212602140,1,0,0,1,0
5.212605100,1,0,0,1,1
5.212606920,1,0,0,1,0
5.212606980,1,0,1,1,0
5.212607080,0,0,1,1,0
5.212607200,0,1,1,1,0
5.212607340,0,0,1,1,0
5.212607460,0,1,1,1,0
5.212607580,0,0,1,1,0
5.212607700,0,1,1,1,0
5.212607840,0,0,1,1,0
5.212607960,0,1,1,1,0
5.212608080,0,0,1,1,0
5.212608200,0,1,1,1,0
5.212608340,1,0,1,1,0
5.212608460,1,1,1,1,0
5.212608580,0,0,1,1,0
5.212608700,0,1,1,1,0
5.212608840,0,0,1,1,0
5.212608960,0,1,1,1,0
5.212609080,0,0,1,1,0
5.212612060,0,0,1,1,1
5.212612120,0,0,0,1,1
5.212617540,0,0,0,1,0
5.212617820,0,1,0,1,0
5.212617940,0,0,0,1,0
5.212618060,0,1,0,1,0
5.212618200,0,0,0,1,0
5.212618320,0,1,0,1,0
5.212618440,1,0,0,1,0
5.212618580,1,1,0,1,0
5.212618700,0,0,0,1,0
5.212618820,0,1,0,1,0
5.212618960,0,0,0,1,0
5.212619080,0,1,0,1,0
5.212619200,0,0,0,1,0
5.212619320,0,1,0,1,0
5.212619460,1,0,0,1,0
5.212619580,1,1,0,1,0
5.212619700,1,0,0,1,0
5.212622680,1,0,0,1,1
5.212623340,1,0,0,1,0
5.212623500,0,0,0,1,0
5.212623620,0,1,0,1,0
5.212623740,0,0,0,1,0
5.212623860,0,1,0,1,0
5.212624000,0,0,0,1,0
5.212624120,0,1,0,1,0
5.212624240,0,0,0,1,0
5.212624360,0,1,0,1,0
5.212624500,0,0,0,1,0
5.212624620,0,1,0,1,0
5.212624740,0,0,0,1,0
5.212624880,0,1,0,1,0
5.212625000,0,0,0,1,0
5.212625120,0,1,0,1,0
5.212625240,1,0,0,1,0
5.212625380,1,1,0,1,0
5.212625500,1,0,0,1,0
5.212628480,1,0,0,1,1
5.212629700,1,0,0,1,0
5.212629980,1,1,0,1,0
5.212630100,1,0,0,1,0
5.212630220,1,1,0,1,0
5.212630360,0,0,0,1,0
5.212630480,0,1,0,1,0
5.212630600,0,0,0,1,0
5.212630720,0,1,0,1,0
5.212630860,1,0,0,1,0
5.212630980,1,1,0,1,0
5.212631100,1,0,0,1,0
5.212631220,1,1,0,1,0
5.212631360,1,0,0,1,0
5.212631480,1,1,0,1,0
5.212631600,1,0,0,1,0
5.212631620,0,0,0,1,0
5.212631740,0,1,0,1,0
5.212631860,0,0,0,1,0
5.212634840,0,0,0,1,1
5.212636660,0,0,0,1,0
5.212636700,0,0,1,1,0
5.212636920,0,1,1,1,0
5.212637060,0,0,1,1,0
5.212637180,0,1,1,1,0
5.212637300,1,0,1,1,0
5.212637420,1,1,1,1,0
5.212637560,0,0,1,1,0
5.212637680,0,1,1,1,0
5.212637800,0,0,1,1,0
5.212637920,0,1,1,1,0
5.212638060,0,0,1,1,0
5.212638180,0,1,1,1,0
5.212638300,0,0,1,1,0
5.212638420,0,1,1,1,0
5.212638560,1,0,1,1,0
5.212638680,1,1,1,1,0
5.212638800,1,0,1,1,0
5.212641780,1,0,1,1,1
5.212641840,1,0,0,1,1
5.212648200,1,0,0,1,0
5.212648360,0,0,0,1,0
5.212648480,0,1,0,1,0
5.212648600,0,0,0,1,0
5.212648720,0,1,0,1,0
5.212648860,0,0,0,1,0
5.212648980,0,1,0,1,0
5.212649100,1,0,0,1,0
5.212649220,1,1,0,1,0
5.212649360,0,0,0,1,0
5.212649480,0,1,0,1,0
5.212649600,0,0,0,1,0
5.212649740,0,1,0,1,0
5.212649860,0,0,0,1,0
5.212649980,0,1,0,1,0
5.212650100,1,0,0,1,0
5.212650240,1,1,0,1,0
5.212650360,1,0,0,1,0
5.212653340,1,0,0,1,1
5.212654000,1,0,0,1,0
5.212654160,0,0,0,1,0
5.212654260,0,1,0,1,0
5.212654400,0,0,0,1,0
5.212654520,0,1,0,1,0
5.212654640,0,0,0,1,0
5.212654780,0,1,0,1,0
5.212654900,0,0,0,1,0
5.212655020,0,1,0,1,0
5.212655140,0,0,0,1,0
5.212655280,0,1,0,1,0
5.212655400,0,0,0,1,0
5.212655520,0,1,0,1,0
5.212655640,0,0,0,1,0
5.212655780,0,1,0,1,0
5.212655900,1,0,0,1,0
5.212656020,1,1,0,1,0
5.212656160,1,0,0,1,0
5.212659120,1,0,0,1,1
5.212660360,1,0,0,1,0
5.212660620,1,1,0,1,0
5.212660760,1,0,0,1,0
5.212660880,1,1,0,1,0
5.212661000,0,0,0,1,0
5.212661120,0,1,0,1,0
5.212661260,0,0,0,1,0
5.212661380,0,1,0,1,0
5.212661500,1,0,0,1,0
5.212661620,1,1,0,1,0
5.212661760,1,0,0,1,0
5.212661880,1,1,0,1,0
5.212662000,1,0,0,1,0
5.212662140,1,1,0,1,0
5.212662260,1,0,0,1,0
5.212662380,1,1,0,1,0
5.212662500,1,0,0,1,0
5.212665480,1,0,0,1,1
5.212667300,1,0,0,1,0
5.212667360,1,0,1,1,0
5.212667460,0,0,1,1,0
5.212667580,0,1,1,1,0
5.212667700,0,0,1,1,0
5.212667820,0,1,1,1,0
5.212667960,0,0,1,1,0
5.212668080,0,1,1,1,0
5.212668200,0,0,1,1,0
5.212668320,0,1,1,1,0
5.212668460,0,0,1,1,0
5.212668580,0,1,1,1,0
5.212668700,1,0,1,1,0
5.212668840,1,1,1,1,0
5.212668960,0,0,1,1,0
5.212669080,0,1,1,1,0
5.212669200,0,0,1,1,0
5.212669340,0,1,1,1,0
5.212669460,0,0,1,1,0
5.212672440,0,0,1,1,1
5.212672500,0,0,0,1,1
5.212678800,0,0,0,1,0
5.212679060,0,1,0,1,0
5.212679200,0,0,0,1,0
5.212679320,0,1,0,1,0
5.212679440,0,0,0,1,0
5.212679560,0,1,0,1,0
5.212679700,1,0,0,1,0
5.212679820,1,1,0,1,0
5.212679940,0,0,0,1,0
5.212680060,0,1,0,1,0
5.212680200,0,0,0,1,0
5.212680320,0,1,0,1,0
5.212680440,0,0,0,1,0
5.212680560,0,1,0,1,0
5.212680700,0,0,0,1,0
5.212680820,0,1,0,1,0
5.212680940,0,0,0,1,0
5.212683920,0,0,0,1,1
5.212684580,0,0,0,1,0
5.212684860,0,1,0,1,0
5.212684980,0,0,0,1,0
5.212685100,0,1,0,1,0
5.212685240,0,0,0,1,0
5.212685360,0,1,0,1,0
5.212685480,0,0,0,1,0
5.212685600,0,1,0,1,0
5.212685740,0,0,0,1,0
5.212685860,0,1,0,1,0
5.212685980,0,0,0,1,0
5.212686120,0,1,0,1,0
5.212686240,0,0,0,1,0
5.212686360,0,1,0,1,0
5.212686480,0,0,0,1,0
5.212686620,0,1,0,1,0
5.212686740,0,0,0,1,0
5.212689720,0,0,0,1,1
5.212691040,0,0,0,1,0
5.212691180,1,0,0,1,0
5.212691300,1,1,0,1,0
5.212691440,1,0,0,1,0
5.212691560,1,1,0,1,0
5.212691680,1,0,0,1,0
5.212691700,0,0,0,1,0
5.212691800,0,1,0,1,0
5.212691940,0,0,0,1,0
5.212692060,0,1,0,1,0
5.212692180,0,0,0,1,0
5.212692320,0,1,0,1,0
5.212692440,0,0,0,1,0
5.212692560,0,1,0,1,0
5.212692680,1,0,0,1,0
5.212692820,1,1,0,1,0
5.212692940,1,0,0,1,0
5.212693060,1,1,0,1,0
5.212693200,1,0,0,1,0
5.212696160,1,0,0,1,1
5.212697980,1,0,0,1,0
5.212698040,1,0,1,1,0
5.212698140,0,0,1,1,0
5.212698260,0,1,1,1,0
5.212698400,0,0,1,1,0
5.212698520,0,1,1,1,0
5.212698640,0,0,1,1,0
5.212698760,0,1,1,1,0
5.212698900,0,0,1,1,0
5.212699020,0,1,1,1,0
5.212699140,0,0,1,1,0
5.212699260,0,1,1,1,0
5.212699400,0,0,1,1,0
5.212699520,0,1,1,1,0
5.212699640,0,0,1,1,0
